,Entity,Code,Date,Cases,Deaths,Disease,Average Temperature (C),Average Temperature (F),Most Repeated Weather Phrase,Average Wind Speed (mph),Average Wind Speed (kph),Average Wind Degree,Most Repeated Wind Direction,Average Pressure,Average Dew Point,Average Heat Index,Average Visibility,Most Repeated Cloud Cover,Average UV Index,Symptoms
33,India,IND,2009-02-03,,2454,Pnuemonia,21.49870801,70.69767442,Fair,6.675675676,10.74343189,282.972973,WNW,29.02674419,50.3255814,70.76744186,1.511627907,CLR,0.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
34,India,IND,2009-02-04,,1877,Pnuemonia,27.59259259,81.66666667,Partly Cloudy,7.045454545,11.33853182,257.2727273,CALM,28.96190476,57.26190476,81.9047619,1.525,SCT,-70.83333333,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
35,India,IND,2009-02-05,,2403,Pnuemonia,35.20325203,95.36585366,Fair,8.617647059,13.86872412,197.6470588,NNE,28.84780488,48.24390244,95.36585366,1.081463415,SCT,-107.1707317,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
36,India,IND,2009-02-06,,1463,Pnuemonia,35.24154589,95.43478261,Fair,11.11111111,17.88155556,263.1428571,W,28.71717391,69.73913043,101.7608696,1.391304348,CLR,-46.7173913,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
37,India,IND,2009-02-07,,1583,Pnuemonia,29.92424242,85.86363636,Mostly Cloudy,8.135135135,13.09219838,235.8333333,W,28.67511628,69.56818182,89.90909091,1.636363636,BKN,-152.8863636,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
38,India,IND,2009-02-08,,2233,Pnuemonia,33.11111111,91.6,Partly Cloudy,7.282608696,11.72019348,222.826087,W,28.7223913,75.82222222,104.0666667,2.304347826,SCT,-27.73913043,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
39,India,IND,2009-02-09,,2581,Pnuemonia,29.54780362,85.18604651,Mostly Cloudy,5.517241379,8.879117241,131.0344828,CALM,28.81186047,77.13953488,95.41860465,1.255813953,BKN,-121.8604651,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
40,India,IND,2009-02-10,,2246,Pnuemonia,31.12373737,88.02272727,Fair,6.977777778,11.22961689,95.33333333,E,28.93333333,73.79545455,96.04545455,1.933333333,CLR,-22.71111111,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
41,India,IND,2009-02-11,,2104,Pnuemonia,23.91252955,75.04255319,Fair,5.382978723,8.663042979,100,E,29.16808511,55.17021277,75.21276596,0.999361702,CLR,0.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
42,India,IND,2009-02-12,,2109,Pnuemonia,17.53229974,63.55813953,Fair,4.36,7.0167224,275.2,CALM,29.21116279,47.6744186,63.6744186,0.929069767,CLR,-4.697674419,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
43,India,IND,2009-02-13,,2208,Pnuemonia,16.67958656,62.02325581,Fair,4.697674419,7.560155349,223.0232558,WSW,29.0355814,52.30232558,62.09302326,0.932325581,FEW,-28.6744186,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
44,India,IND,2009-02-14,,1802,Pnuemonia,19.83739837,67.70731707,Partly Cloudy,7.536585366,12.12892829,241.4634146,W,29.07341463,55.02439024,67.87804878,1.139268293,SCT,-26.68292683,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
45,India,IND,2009-02-15,,2025,Pnuemonia,17.18055556,62.925,Fair,8.45,13.598923,292.75,WNW,29.11975,53.6,62.925,1.29025,FEW,-14.75,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
46,India,IND,2009-02-16,,2631,Pnuemonia,15.99415205,60.78947368,Fair,7.135135135,11.48285838,278.9189189,WSW,29.15263158,48.73684211,60.78947368,1.290789474,CLR,0.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
47,India,IND,2009-02-17,,1854,Pnuemonia,16.34920635,61.42857143,Fair,5.676470588,9.135371176,271.1764706,WNW,29.158,48.45714286,61.42857143,1.311142857,CLR,-17.02857143,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
48,India,IND,2009-02-18,,2055,Pnuemonia,16.81944444,62.275,Fair,8.0,12.87472,270.5405405,W,29.1325,50.7,62.275,1.12775,CLR,0.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
49,India,IND,2009-02-19,,1918,Pnuemonia,17.81944444,64.075,Fair,8.225,13.2368215,270.75,W,29.06875,50.175,64.075,1.004,CLR,-2.325,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
50,India,IND,2009-02-20,,2346,Pnuemonia,20.06613757,68.11904762,Fair,5.789473684,9.317231579,284.7368421,WNW,29.14928571,51.66666667,68.16666667,1.133809524,CLR,-1.404761905,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
51,India,IND,2009-02-21,,2381,Pnuemonia,20.24390244,68.43902439,Fair,8.25,13.277055,291.75,NW,29.14219512,51.43902439,68.48780488,1.761463415,CLR,-5.073170732,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
52,India,IND,2009-02-22,,1701,Pnuemonia,20.48048048,68.86486486,Fair,7.125,11.4665475,269.6875,WSW,29.00648649,49.83783784,68.97297297,2.071081081,SCT,-27.7027027,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
53,India,IND,2009-02-23,,1742,Pnuemonia,21.63817664,70.94871795,Partly Cloudy,4.4,7.081096,215,CALM,28.96923077,52.38461538,71.02564103,1.262564103,SCT,-40.07692308,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
54,India,IND,2009-02-24,,1616,Pnuemonia,21.79292929,71.22727273,Fair,7.25,11.667715,279,CALM,28.94681818,56.09090909,71.38636364,1.020909091,FEW,-22.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
55,India,IND,2009-02-25,,1680,Pnuemonia,20.98611111,69.775,Fair,7.885714286,12.69079543,273.1428571,W,28.96875,54.05,69.8,1.5295,FEW,-20.375,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
56,India,IND,2009-02-26,,2237,Pnuemonia,20.86111111,69.55,Fair,7.85,12.633319,301.25,WNW,28.992,46.475,69.65,2.125,CLR,-51.05,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
57,India,IND,2009-02-27,,2402,Pnuemonia,20.41666667,68.75,Fair,9.25,14.886395,295.75,WNW,29.0405,45.725,68.8,1.96675,FEW,-0.525,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
58,India,IND,2009-02-28,,1727,Pnuemonia,19.3019943,66.74358974,Fair,11.17948718,17.9915959,282.8205128,WNW,29.03717949,44,66.76923077,1.677179487,FEW,-5.153846154,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
59,India,IND,2009-03-01,,1699,Pnuemonia,9.308641975,48.75555556,Cloudy,5.129032258,8.254356774,124.1935484,ESE,29.20844444,47.2,48.75555556,0.199333333,OVC,-45.15555556,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
60,India,IND,2009-03-02,,1552,Pnuemonia,17.67195767,63.80952381,Fair,5.470588235,8.804036471,238.8235294,CALM,29.14214286,48.07142857,63.58536585,0.992619048,CLR,0.0,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
61,India,IND,2009-03-03,,1374,Pnuemonia,24.32748538,75.78947368,Fair,7.375,11.8688825,135,CALM,28.98078947,58.21052632,76.07894737,1.390263158,CLR,-0.315789474,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
62,India,IND,2009-03-04,,1407,Pnuemonia,28.82275132,83.88095238,Partly Cloudy,6.055555556,9.745447778,264.4444444,WNW,28.96071429,51.85714286,84.16666667,1.583333333,SCT,-54.80952381,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
63,India,IND,2009-03-05,,1068,Pnuemonia,33.01767677,91.43181818,Partly Cloudy,7.522727273,12.10662591,123.8636364,E,28.91,55.93181818,91.43181818,1.613636364,SCT,-100.4318182,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
64,India,IND,2009-03-06,,1148,Pnuemonia,36.81712963,98.27083333,Partly Cloudy,11.91666667,19.17796833,265,W,28.711875,66.75,103.2291667,1.25,SCT,-88.97916667,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
65,India,IND,2009-03-07,,1283,Pnuemonia,31.21980676,88.19565217,Mostly Cloudy,5.916666667,9.521928333,162.2222222,E,28.66108696,71.02173913,93.82608696,1.326086957,BKN,-114.5,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
66,India,IND,2009-03-08,,1037,Pnuemonia,33.33333333,92,Partly Cloudy,8.904761905,14.33078952,252.8571429,W,28.70023256,75.27906977,103.3953488,2.522727273,SCT,-38.65909091,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
67,India,IND,2009-03-09,,1422,Pnuemonia,28.69509044,83.65116279,Partly Cloudy,7.804878049,12.56070244,114.8780488,ESE,28.79348837,75.88372093,91.60465116,1.416976744,SCT,-91.37209302,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
68,India,IND,2009-03-10,,1750,Pnuemonia,30.10638298,86.19148936,Fair,6.688888889,10.76469644,111.3333333,ESE,28.90234043,70.65957447,91.06382979,2.255319149,CLR,-25.57446809,"[""Cough"", ""Fever"", ""Chills"", ""Shortness of breath"", ""Chest pain"", ""Sweating"", ""Rapid heartbeat"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Diarrhea""]"
